RUN	basic.ListarAnuncios	listaranuncios	1603302399639	teste	3.0.2
REQUEST	174		Autenticacao_1 Redirect 1	1603302535153	1603302536160	OK	 
REQUEST	33		req_listar_filhos_ativos	1603302535173	1603302536192	OK	 
REQUEST	26		req_quantidade_favorito	1603302534320	1603302536192	OK	 
REQUEST	43		req_get_empresa	1603302531174	1603302536192	OK	 
REQUEST	103		Autenticacao_2	1603302531120	1603302536229	OK	 
REQUEST	93		Autenticacao_2	1603302535194	1603302536229	OK	 
REQUEST	67		req_listar_filhos_ativos	1603302531551	1603302536337	OK	 
REQUEST	84		req_auth	1603302526088	1603302536337	OK	 
REQUEST	39		req_listar_filhos_ativos	1603302534201	1603302536338	OK	 
REQUEST	156		Autenticacao_1 Redirect 1	1603302531500	1603302536337	OK	 
REQUEST	95		Autenticacao_2	1603302531120	1603302536396	OK	 
REQUEST	35		Autenticacao_2	1603302531124	1603302536396	OK	 
REQUEST	50		req_listar_filhos_ativos	1603302534565	1603302536435	OK	 
REQUEST	27		req_quantidade_favorito	1603302535364	1603302536566	OK	 
REQUEST	27		req_quantidade_favorito	1603302535384	1603302536605	OK	 
REQUEST	175		req_login_iframe	1603302490306	1603302536611	OK	 
REQUEST	29		req_quantidade_favorito	1603302531183	1603302536611	OK	 
REQUEST	65		req_quantidade_favorito	1603302533992	1603302536611	OK	 
REQUEST	71		req_listar_categoria_pai	1603302531178	1603302536638	OK	 
REQUEST	7		req_listar_filhos_ativos	1603302534320	1603302536646	OK	 
REQUEST	83		req_listar_categoria_elasticsearch	1603302531188	1603302536646	OK	 
REQUEST	65		req_quantidade_favorito	1603302533993	1603302536646	OK	 
REQUEST	29		req_quantidade_favorito	1603302531183	1603302536654	OK	 
REQUEST	83		req_listar_filhos_ativos	1603302531188	1603302536654	OK	 
REQUEST	175		request_4	1603302490306	1603302536671	OK	 
REQUEST	128		request_15	1603302535425	1603302536671	OK	 
REQUEST	128		request_19	1603302535425	1603302536673	OK	 
REQUEST	128		req_duvidas	1603302535427	1603302536677	OK	 
REQUEST	128		req_listar_filhos_ativos	1603302535427	1603302536678	OK	 
REQUEST	128		req_login_iframe	1603302535426	1603302536678	OK	 
REQUEST	128		request_23	1603302535425	1603302536678	OK	 
REQUEST	128		request_18	1603302535427	1603302536679	OK	 
REQUEST	45		req_quantidade_favorito	1603302524658	1603302536691	OK	 
REQUEST	41		req_duvidas	1603302534958	1603302536723	OK	 
REQUEST	20		req_listar_filhos_ativos	1603302535470	1603302536731	OK	 
REQUEST	54		req_auth	1603302531165	1603302536731	OK	 
REQUEST	105		Autenticacao_1 Redirect 1	1603302534922	1603302536732	OK	 
REQUEST	29		req_listar_filhos_ativos	1603302533216	1603302536732	OK	 
REQUEST	43		request_95	1603302531174	1603302536751	OK	 
REQUEST	132		req_auth	1603302531975	1603302536751	OK	 
REQUEST	71		req_listar_filhos_ativos	1603302535523	1603302536751	OK	 
REQUEST	32		request_47	1603302535544	1603302536751	OK	 
REQUEST	132		Autenticacao_2	1603302531975	1603302536752	OK	 
REQUEST	32		request_46	1603302535544	1603302536752	OK	 
REQUEST	120		req_duvidas	1603302531227	1603302536758	OK	 
REQUEST	32		req_listar_filhos_ativos	1603302535544	1603302536769	OK	 
REQUEST	32		req_duvidas	1603302535544	1603302536778	OK	 
REQUEST	136		req_listar_filhos_ativos	1603302486902	1603302536804	OK	 
REQUEST	155		Autenticacao_2	1603302535653	1603302536804	OK	 
REQUEST	163		req_auth	1603302531187	1603302536830	OK	 
REQUEST	162		req_login_iframe	1603302531188	1603302536830	OK	 
REQUEST	16		request_125	1603302535794	1603302536854	OK	 
REQUEST	159		req_duvidas	1603302531176	1603302536860	OK	 
REQUEST	16		request_126	1603302535794	1603302536872	OK	 
REQUEST	16		req_listar_categoria_elasticsearch	1603302535794	1603302536872	OK	 
REQUEST	99		req_login_iframe	1603302531170	1603302536872	OK	 
REQUEST	63		request_46	1603302535841	1603302536894	OK	 
REQUEST	16		req_listar_filhos_ativos	1603302535794	1603302536894	OK	 
REQUEST	3		req_listar_filhos_ativos	1603302483354	1603302536894	OK	 
REQUEST	26		req_quantidade_favorito	1603302535840	1603302536894	OK	 
REQUEST	63		request_47	1603302535841	1603302536895	OK	 
REQUEST	3		req_listar_categoria_elasticsearch	1603302478319	1603302536895	OK	 
REQUEST	63		req_listar_filhos_ativos	1603302535841	1603302536895	OK	 
REQUEST	55		req_listar_categoria_pai	1603302535841	1603302536897	OK	 
REQUEST	55		request_53	1603302535841	1603302536897	OK	 
REQUEST	55		request_54	1603302535841	1603302536897	OK	 
REQUEST	55		req_listar_categoria_elasticsearch	1603302535841	1603302536921	OK	 
REQUEST	4		req_listar_categoria_elasticsearch	1603302512148	1603302536921	OK	 
REQUEST	63		req_duvidas	1603302535841	1603302536921	OK	 
REQUEST	43		req_listar_filhos_ativos	1603302535613	1603302536922	OK	 
REQUEST	17		req_duvidas	1603302535048	1603302536922	OK	 
REQUEST	19		request_45	1603302536043	1603302536922	OK	 
REQUEST	55		req_listar_filhos_ativos	1603302535841	1603302536922	OK	 
REQUEST	157		req_listar_filhos_ativos	1603302533312	1603302536922	OK	 
REQUEST	139		Autenticacao_2	1603302536043	1603302536922	OK	 
REQUEST	109		Autenticacao_2	1603302536043	1603302536922	OK	 
REQUEST	55		req_listar_categoria_filho	1603302535841	1603302536922	OK	 
REQUEST	61		req_listar_filhos_ativos	1603302535867	1603302536940	OK	 
REQUEST	49		req_duvidas	1603302536022	1603302536940	OK	 
REQUEST	84		Autenticacao_2	1603302536022	1603302536940	OK	 
REQUEST	15		req_listar_filhos_ativos	1603302535700	1603302536962	OK	 
REQUEST	13		request_94	1603302536122	1603302536962	OK	 
REQUEST	34		req_duvidas	1603302535173	1603302536962	OK	 
REQUEST	11		req_duvidas	1603302536022	1603302536962	OK	 
REQUEST	24		req_listar_filhos_ativos	1603302535113	1603302536962	OK	 
REQUEST	49		req_listar_filhos_ativos	1603302536023	1603302536962	OK	 
REQUEST	1		request_94	1603302536132	1603302536962	OK	 
REQUEST	24		req_duvidas	1603302535173	1603302536962	OK	 
REQUEST	48		request_52	1603302536223	1603302536983	OK	 
REQUEST	77		request_52	1603302536183	1603302536983	OK	 
REQUEST	26		req_quantidade_favorito	1603302536158	1603302536983	OK	 
REQUEST	21		request_45	1603302536252	1603302536983	OK	 
REQUEST	58		request_45	1603302536223	1603302536983	OK	 
REQUEST	103		Autenticacao_2	1603302536229	1603302536984	OK	 
REQUEST	23		request_52	1603302536243	1603302536984	OK	 
REQUEST	42		req_listar_filhos_ativos	1603302535194	1603302536984	OK	 
REQUEST	96		Autenticacao_2	1603302533423	1603302536984	OK	 
REQUEST	165		req_duvidas	1603302531234	1603302537004	OK	 
REQUEST	167		req_auth	1603302531178	1603302537004	OK	 
REQUEST	35		Autenticacao_2	1603302536396	1603302537045	OK	 
REQUEST	42		req_duvidas	1603302535303	1603302537045	OK	 
REQUEST	69		request_45	1603302536562	1603302537090	OK	 
REQUEST	27		req_quantidade_favorito	1603302536566	1603302537090	OK	 
REQUEST	26		req_quantidade_favorito	1603302536192	1603302537090	OK	 
REQUEST	95		Autenticacao_2	1603302536396	1603302537090	OK	 
REQUEST	180		Autenticacao_1 Redirect 1	1603302531228	1603302537091	OK	 
REQUEST	66		req_auth	1603302531196	1603302537167	OK	 
REQUEST	61		req_qntd_anuncio	1603302531184	1603302537168	OK	 
REQUEST	106		request_13	1603302486159	1603302537195	OK	 
REQUEST	157		req_duvidas	1603302533312	1603302537267	OK	 
REQUEST	26		req_quantidade_favorito	1603302536895	1603302537338	OK	 
REQUEST	19		request_47	1603302536922	1603302537338	OK	 
REQUEST	19		request_46	1603302536922	1603302537339	OK	 
REQUEST	55		req_quantidade_favorito	1603302536897	1603302537363	OK	 
REQUEST	19		req_listar_filhos_ativos	1603302536922	1603302537363	OK	 
REQUEST	55		req_quantidade_favorito	1603302536922	1603302537364	OK	 
REQUEST	13		request_96	1603302536962	1603302537364	OK	 
REQUEST	19		req_duvidas	1603302536923	1603302537364	OK	 
REQUEST	13		req_favoritado	1603302536962	1603302537364	OK	 
REQUEST	1		request_95	1603302536962	1603302537364	OK	 
REQUEST	55		req_quantidade_favorito	1603302536923	1603302537364	OK	 
REQUEST	1		request_96	1603302536963	1603302537365	OK	 
REQUEST	13		request_95	1603302536962	1603302537365	OK	 
REQUEST	55		req_quantidade_favorito	1603302536922	1603302537365	OK	 
REQUEST	13		req_listar_filhos_ativos	1603302536962	1603302537365	OK	 
REQUEST	71		req_listar_categoria_elasticsearch	1603302531178	1603302537365	OK	 
REQUEST	58		request_46	1603302536984	1603302537393	OK	 
REQUEST	21		request_46	1603302536984	1603302537393	OK	 
REQUEST	77		request_54	1603302536984	1603302537393	OK	 
REQUEST	21		request_47	1603302536984	1603302537393	OK	 
REQUEST	58		request_47	1603302536984	1603302537393	OK	 
REQUEST	13		req_detalhar_anuncio	1603302536962	1603302537393	OK	 
REQUEST	1		req_qntd_anuncio	1603302536963	1603302537393	OK	 
REQUEST	13		req_get_empresa	1603302536963	1603302537393	OK	 
REQUEST	48		request_53	1603302536984	1603302537393	OK	 
REQUEST	13		req_nota_anuncio	1603302536962	1603302537393	OK	 
REQUEST	77		request_53	1603302536984	1603302537393	OK	 
REQUEST	1		req_favoritado	1603302536963	1603302537393	OK	 
REQUEST	13		req_qntd_anuncio	1603302536963	1603302537411	OK	 
REQUEST	1		req_nota_anuncio	1603302536963	1603302537411	OK	 
REQUEST	63		req_duvidas	1603302536922	1603302537431	OK	 
REQUEST	1		req_listar_filhos_ativos	1603302536963	1603302537431	OK	 
REQUEST	48		request_54	1603302536984	1603302537431	OK	 
REQUEST	1		req_detalhar_anuncio	1603302536963	1603302537471	OK	 
REQUEST	48		req_listar_categoria_filho	1603302536984	1603302537471	OK	 
REQUEST	1		req_get_empresa	1603302536963	1603302537471	OK	 
REQUEST	58		req_listar_filhos_ativos	1603302536984	1603302537471	OK	 
REQUEST	48		req_listar_categoria_elasticsearch	1603302536984	1603302537492	OK	 
REQUEST	77		req_listar_categoria_filho	1603302536984	1603302537493	OK	 
REQUEST	77		req_listar_categoria_pai	1603302536984	1603302537493	OK	 
REQUEST	48		req_listar_categoria_pai	1603302536984	1603302537493	OK	 
REQUEST	99		Autenticacao_2	1603302531170	1603302537493	OK	 
REQUEST	55		req_listar_filhos_ativos	1603302536922	1603302537493	OK	 
REQUEST	77		req_listar_categoria_elasticsearch	1603302536984	1603302537511	OK	 
REQUEST	58		req_duvidas	1603302536984	1603302537510	OK	 
REQUEST	3		req_listar_filhos_ativos	1603302536895	1603302537511	OK	 
REQUEST	63		req_listar_filhos_ativos	1603302536896	1603302537511	OK	 
REQUEST	21		req_listar_filhos_ativos	1603302536984	1603302537551	OK	 
REQUEST	21		req_duvidas	1603302536984	1603302537552	OK	 
REQUEST	16		req_listar_filhos_ativos	1603302536895	1603302537579	OK	 
REQUEST	11		req_duvidas	1603302536962	1603302537580	OK	 
REQUEST	23		request_53	1603302536984	1603302537611	OK	 
REQUEST	23		request_54	1603302536984	1603302537622	OK	 
REQUEST	77		req_listar_filhos_ativos	1603302536984	1603302537642	OK	 
REQUEST	33		req_listar_filhos_ativos	1603302536192	1603302537643	OK	 
REQUEST	23		req_listar_categoria_pai	1603302536984	1603302537684	OK	 
REQUEST	96		Autenticacao_2	1603302536984	1603302537683	OK	 
REQUEST	67		req_listar_filhos_ativos	1603302536337	1603302537684	OK	 
REQUEST	48		req_listar_filhos_ativos	1603302536984	1603302537684	OK	 
REQUEST	23		req_listar_categoria_filho	1603302536984	1603302537684	OK	 
REQUEST	23		req_listar_categoria_elasticsearch	1603302536984	1603302537685	OK	 
REQUEST	23		req_listar_filhos_ativos	1603302536984	1603302537685	OK	 
REQUEST	69		request_46	1603302537091	1603302537710	OK	 
REQUEST	69		request_47	1603302537091	1603302537711	OK	 
REQUEST	75		request_124	1603302537182	1603302537722	OK	 
REQUEST	15		req_listar_categoria_elasticsearch	1603302531129	1603302537722	OK	 
REQUEST	69		req_listar_filhos_ativos	1603302537091	1603302537722	OK	 
REQUEST	69		req_duvidas	1603302537091	1603302537723	OK	 
REQUEST	27		req_quantidade_favorito	1603302534094	1603302537743	OK	 
REQUEST	101		Autenticacao_2	1603302531152	1603302537743	OK	 
REQUEST	83		req_listar_filhos_ativos	1603302536654	1603302537783	OK	 
REQUEST	27		req_quantidade_favorito	1603302534094	1603302537783	OK	 
REQUEST	27		req_listar_filhos_ativos	1603302536043	1603302537783	OK	 
REQUEST	13		req_avaliacao_anuncio	1603302537364	1603302537829	OK	 
REQUEST	55		req_quantidade_favorito	1603302537363	1603302537829	OK	 
REQUEST	19		req_listar_filhos_ativos	1603302537364	1603302537829	OK	 
REQUEST	1		req_avaliacao_anuncio	1603302537393	1603302537829	OK	 
REQUEST	13		req_listar_filhos_ativos	1603302537365	1603302537830	OK	 
REQUEST	55		req_quantidade_favorito	1603302537364	1603302537830	OK	 
REQUEST	19		req_duvidas	1603302537364	1603302537830	OK	 
REQUEST	55		req_quantidade_favorito	1603302537365	1603302537830	OK	 
REQUEST	55		req_quantidade_favorito	1603302537365	1603302537831	OK	 
REQUEST	48		req_quantidade_favorito	1603302537471	1603302537901	OK	 
REQUEST	1		req_listar_filhos_ativos	1603302537431	1603302537901	OK	 
REQUEST	154		req_duvidas	1603302531183	1603302537902	OK	 
REQUEST	58		req_listar_filhos_ativos	1603302537471	1603302537902	OK	 
REQUEST	77		req_quantidade_favorito	1603302537493	1603302537902	OK	 
REQUEST	77		req_quantidade_favorito	1603302537493	1603302537940	OK	 
REQUEST	48		req_quantidade_favorito	1603302537493	1603302537940	OK	 
REQUEST	99		Autenticacao_2	1603302537493	1603302537940	OK	 
REQUEST	77		req_quantidade_favorito	1603302537511	1603302537940	OK	 
REQUEST	48		req_quantidade_favorito	1603302537493	1603302537940	OK	 
REQUEST	49		req_duvidas	1603302536940	1603302537940	OK	 
REQUEST	21		req_listar_filhos_ativos	1603302537551	1603302537960	OK	 
REQUEST	58		req_duvidas	1603302537511	1603302537960	OK	 
REQUEST	21		req_duvidas	1603302537552	1603302537982	OK	 
REQUEST	43		req_listar_filhos_ativos	1603302536922	1603302537982	OK	 
REQUEST	27		req_quantidade_favorito	1603302536605	1603302537982	OK	 
REQUEST	43		request_96	1603302531174	1603302537982	OK	 
REQUEST	32		req_duvidas	1603302536778	1603302537990	OK	 
REQUEST	167		req_duvidas	1603302531178	1603302538002	OK	 
REQUEST	168		req_login_iframe	1603302531205	1603302538190	OK	 
REQUEST	10		req_quantidade_favorito	1603302531145	1603302538190	OK	 
REQUEST	64		request_52	1603302537663	1603302538218	OK	 
REQUEST	77		req_quantidade_favorito	1603302537643	1603302538218	OK	 
REQUEST	77		req_listar_filhos_ativos	1603302537643	1603302538218	OK	 
REQUEST	23		req_quantidade_favorito	1603302537684	1603302538279	OK	 
REQUEST	23		req_quantidade_favorito	1603302537684	1603302538279	OK	 
REQUEST	165		req_listar_filhos_ativos	1603302531234	1603302538279	OK	 
REQUEST	23		req_quantidade_favorito	1603302537685	1603302538306	OK	 
REQUEST	48		req_quantidade_favorito	1603302537684	1603302538306	OK	 
REQUEST	23		req_quantidade_favorito	1603302537685	1603302538306	OK	 
REQUEST	48		req_listar_filhos_ativos	1603302537685	1603302538335	OK	 
REQUEST	23		req_listar_filhos_ativos	1603302537685	1603302538355	OK	 
REQUEST	101		req_auth	1603302531151	1603302538439	OK	 
REQUEST	75		request_125	1603302537722	1603302538473	OK	 
REQUEST	75		request_126	1603302537723	1603302538473	OK	 
REQUEST	69		req_listar_filhos_ativos	1603302537722	1603302538473	OK	 
REQUEST	75		req_listar_categoria_elasticsearch	1603302537723	1603302538499	OK	 
REQUEST	143		request_13	1603302485274	1603302538498	OK	 
REQUEST	49		req_listar_filhos_ativos	1603302536962	1603302538499	OK	 
REQUEST	75		req_listar_filhos_ativos	1603302537723	1603302538499	OK	 
REQUEST	69		req_duvidas	1603302537723	1603302538520	OK	 
REQUEST	101		Autenticacao_2	1603302537743	1603302538520	OK	 
REQUEST	55		req_quantidade_favorito	1603302535841	1603302538591	OK	 
REQUEST	61		req_listar_filhos_ativos	1603302536940	1603302538591	OK	 
REQUEST	55		req_quantidade_favorito	1603302535841	1603302538605	OK	 
REQUEST	63		req_duvidas	1603302537431	1603302538605	OK	 
REQUEST	171		req_auth	1603302534456	1603302538605	OK	 
REQUEST	5		req_listar_categoria_elasticsearch	1603302531233	1603302538618	OK	 
REQUEST	77		req_quantidade_favorito	1603302537902	1603302538625	OK	 
REQUEST	48		req_quantidade_favorito	1603302537902	1603302538625	OK	 
REQUEST	171		Autenticacao_2	1603302534456	1603302538632	OK	 
REQUEST	77		req_quantidade_favorito	1603302537941	1603302538638	OK	 
REQUEST	48		req_quantidade_favorito	1603302537940	1603302538639	OK	 
REQUEST	77		req_quantidade_favorito	1603302537940	1603302538639	OK	 
REQUEST	63		req_listar_filhos_ativos	1603302537511	1603302538639	OK	 
REQUEST	65		req_listar_filhos_ativos	1603302535544	1603302538639	OK	 
REQUEST	48		req_quantidade_favorito	1603302537941	1603302538646	OK	 
REQUEST	113		request_13	1603302491814	1603302538657	OK	 
REQUEST	16		req_listar_filhos_ativos	1603302537580	1603302538664	OK	 
REQUEST	15		req_listar_filhos_ativos	1603302536962	1603302538670	OK	 
REQUEST	77		req_quantidade_favorito	1603302536984	1603302538709	OK	 
REQUEST	77		req_quantidade_favorito	1603302536984	1603302538710	OK	 
REQUEST	56		request_33	1603302538132	1603302538710	OK	 
REQUEST	163		req_duvidas	1603302531187	1603302538743	OK	 
REQUEST	154		req_listar_filhos_ativos	1603302531183	1603302538759	OK	 
REQUEST	64		req_listar_categoria_pai	1603302538219	1603302538771	OK	 
REQUEST	64		req_listar_categoria_elasticsearch	1603302538219	1603302538771	OK	 
REQUEST	64		request_54	1603302538219	1603302538772	OK	 
REQUEST	64		request_53	1603302538219	1603302538777	OK	 
REQUEST	23		req_quantidade_favorito	1603302538279	1603302538777	OK	 
REQUEST	107		Autenticacao_1 Redirect 1	1603302531226	1603302538778	OK	 
REQUEST	39		request_52	1603302538343	1603302538792	OK	 
REQUEST	147		req_duvidas	1603302486404	1603302538792	OK	 
REQUEST	23		req_quantidade_favorito	1603302538306	1603302538798	OK	 
REQUEST	48		req_quantidade_favorito	1603302538306	1603302538818	OK	 
REQUEST	47		request_33	1603302538242	1603302538840	OK	 
REQUEST	19		req_duvidas	1603302537830	1603302538840	OK	 
REQUEST	83		req_listar_filhos_ativos	1603302537783	1603302538841	OK	 
REQUEST	19		req_listar_filhos_ativos	1603302537830	1603302538841	OK	 
REQUEST	37		req_listar_categoria_elasticsearch	1603302483411	1603302538889	OK	 
REQUEST	77		req_quantidade_favorito	1603302538218	1603302538889	OK	 
REQUEST	31		request_33	1603302538362	1603302538889	OK	 
REQUEST	64		req_listar_categoria_filho	1603302538219	1603302538889	OK	 
REQUEST	26		req_quantidade_favorito	1603302534095	1603302538890	OK	 
REQUEST	1		req_listar_filhos_ativos	1603302537902	1603302538890	OK	 
REQUEST	26		req_quantidade_favorito	1603302534094	1603302538910	OK	 
REQUEST	58		req_duvidas	1603302537960	1603302538910	OK	 
REQUEST	3		req_listar_filhos_ativos	1603302537511	1603302538910	OK	 
REQUEST	21		req_listar_filhos_ativos	1603302537960	1603302538974	OK	 
REQUEST	23		req_quantidade_favorito	1603302538279	1603302539053	OK	 
REQUEST	72		req_listar_filhos_ativos	1603302483390	1603302539053	OK	 
REQUEST	21		req_duvidas	1603302537982	1603302539053	OK	 
REQUEST	23		req_quantidade_favorito	1603302536984	1603302539053	OK	 
REQUEST	23		req_quantidade_favorito	1603302538306	1603302539053	OK	 
REQUEST	32		req_duvidas	1603302537990	1603302539061	OK	 
REQUEST	64		req_listar_filhos_ativos	1603302538219	1603302539061	OK	 
REQUEST	48		req_quantidade_favorito	1603302536984	1603302539062	OK	 
REQUEST	23		req_quantidade_favorito	1603302536984	1603302539076	OK	 
REQUEST	48		req_quantidade_favorito	1603302536984	1603302539076	OK	 
REQUEST	56		request_35	1603302538711	1603302539076	OK	 
REQUEST	56		request_34	1603302538711	1603302539076	OK	 
REQUEST	56		req_listar_categoria_filho	1603302538711	1603302539076	OK	 
REQUEST	56		req_listar_categoria_pai	1603302538711	1603302539135	OK	 
REQUEST	125		request_13	1603302483411	1603302539188	OK	 
REQUEST	64		req_quantidade_favorito	1603302538771	1603302539252	OK	 
REQUEST	64		req_quantidade_favorito	1603302538771	1603302539290	OK	 
REQUEST	167		req_listar_filhos_ativos	1603302531179	1603302539333	OK	 
REQUEST	39		request_53	1603302538793	1603302539333	OK	 
REQUEST	17		req_listar_filhos_ativos	1603302535497	1603302539334	OK	 
REQUEST	39		request_54	1603302538793	1603302539334	OK	 
REQUEST	5		req_listar_filhos_ativos	1603302535392	1603302539334	OK	 
REQUEST	39		req_listar_categoria_filho	1603302538793	1603302539334	OK	 
REQUEST	39		req_listar_categoria_pai	1603302538793	1603302539334	OK	 
REQUEST	39		req_listar_categoria_elasticsearch	1603302538793	1603302539337	OK	 
REQUEST	39		req_listar_filhos_ativos	1603302538794	1603302539338	OK	 
REQUEST	47		request_35	1603302538841	1603302539441	OK	 
REQUEST	47		request_34	1603302538840	1603302539441	OK	 
REQUEST	51		req_duvidas	1603302531171	1603302539442	OK	 
REQUEST	13		req_listar_filhos_ativos	1603302537830	1603302539442	OK	 
REQUEST	47		req_listar_categoria_pai	1603302538841	1603302539444	OK	 
REQUEST	47		req_listar_categoria_filho	1603302538841	1603302539444	OK	 
REQUEST	64		req_quantidade_favorito	1603302538889	1603302539461	OK	 
REQUEST	58		req_listar_filhos_ativos	1603302537902	1603302539462	OK	 
REQUEST	31		request_35	1603302538890	1603302539474	OK	 
REQUEST	31		request_34	1603302538889	1603302539475	OK	 
REQUEST	31		req_listar_categoria_pai	1603302538890	1603302539476	OK	 
REQUEST	31		req_listar_categoria_filho	1603302538890	1603302539476	OK	 
REQUEST	55		req_listar_filhos_ativos	1603302537830	1603302539481	OK	 
REQUEST	79		request_33	1603302538972	1603302539504	OK	 
REQUEST	32		req_listar_filhos_ativos	1603302536770	1603302539504	OK	 
REQUEST	24		request_52	1603302538963	1603302539504	OK	 
REQUEST	42		request_52	1603302539042	1603302539524	OK	 
REQUEST	87		request_33	1603302539032	1603302539524	OK	 
REQUEST	69		req_listar_filhos_ativos	1603302538474	1603302539532	OK	 
REQUEST	69		req_duvidas	1603302538520	1603302539608	OK	 
REQUEST	23		req_listar_filhos_ativos	1603302538778	1603302539627	OK	 
REQUEST	71		req_listar_filhos_ativos	1603302536752	1603302539648	OK	 
REQUEST	64		req_quantidade_favorito	1603302539061	1603302539670	OK	 
REQUEST	77		req_listar_filhos_ativos	1603302538625	1603302539670	OK	 
REQUEST	81		req_listar_filhos_ativos	1603302533993	1603302539671	OK	 
REQUEST	39		req_quantidade_favorito	1603302539337	1603302539689	OK	 
REQUEST	53		req_listar_filhos_ativos	1603302531499	1603302539690	OK	 
REQUEST	64		req_quantidade_favorito	1603302539290	1603302539697	OK	 
REQUEST	64		req_quantidade_favorito	1603302539462	1603302539719	OK	 
REQUEST	39		req_quantidade_favorito	1603302539334	1603302539719	OK	 
REQUEST	64		req_quantidade_favorito	1603302539253	1603302539719	OK	 
REQUEST	79		request_35	1603302539505	1603302539719	OK	 
REQUEST	79		request_34	1603302539505	1603302539719	OK	 
REQUEST	39		req_quantidade_favorito	1603302539334	1603302539719	OK	 
REQUEST	39		req_quantidade_favorito	1603302539338	1603302539719	OK	 
REQUEST	79		req_listar_categoria_filho	1603302539505	1603302539738	OK	 
REQUEST	79		req_listar_categoria_pai	1603302539505	1603302539738	OK	 
REQUEST	24		request_53	1603302539505	1603302539745	OK	 
REQUEST	24		req_listar_categoria_elasticsearch	1603302539506	1603302539745	OK	 
REQUEST	24		request_54	1603302539505	1603302539745	OK	 
REQUEST	24		req_listar_categoria_pai	1603302539506	1603302539745	OK	 
REQUEST	24		req_listar_categoria_filho	1603302539506	1603302539757	OK	 
REQUEST	99		req_auth	1603302531170	1603302539758	OK	 
REQUEST	24		req_listar_filhos_ativos	1603302539506	1603302539758	OK	 
REQUEST	64		req_listar_filhos_ativos	1603302539061	1603302539758	OK	 
REQUEST	120		req_listar_filhos_ativos	1603302531227	1603302539775	OK	 
REQUEST	48		req_listar_filhos_ativos	1603302538625	1603302539775	OK	 
REQUEST	64		req_quantidade_favorito	1603302539670	1603302539776	OK	 
REQUEST	64		req_quantidade_favorito	1603302538219	1603302539776	OK	 
REQUEST	64		req_quantidade_favorito	1603302538219	1603302539776	OK	 
REQUEST	67		request_52	1603302539692	1603302539784	OK	 
REQUEST	39		req_quantidade_favorito	1603302539689	1603302539784	OK	 
REQUEST	39		req_quantidade_favorito	1603302539719	1603302539804	OK	 
REQUEST	24		req_quantidade_favorito	1603302539745	1603302539804	OK	 
REQUEST	39		req_quantidade_favorito	1603302539720	1603302539804	OK	 
REQUEST	24		req_quantidade_favorito	1603302539745	1603302539805	OK	 
REQUEST	24		req_quantidade_favorito	1603302539758	1603302539818	OK	 
REQUEST	32		req_listar_filhos_ativos	1603302539504	1603302539818	OK	 
REQUEST	24		req_quantidade_favorito	1603302539758	1603302539818	OK	 
REQUEST	67		request_53	1603302539785	1603302539845	OK	 
REQUEST	39		req_quantidade_favorito	1603302539719	1603302539845	OK	 
REQUEST	24		req_listar_filhos_ativos	1603302539758	1603302539845	OK	 
REQUEST	67		request_54	1603302539785	1603302539846	OK	 
REQUEST	67		req_listar_categoria_filho	1603302539785	1603302539846	OK	 
REQUEST	67		req_listar_categoria_elasticsearch	1603302539785	1603302539846	OK	 
REQUEST	67		req_listar_categoria_pai	1603302539785	1603302539846	OK	 
REQUEST	67		req_listar_filhos_ativos	1603302539785	1603302539846	OK	 
REQUEST	159		req_listar_filhos_ativos	1603302531176	1603302539869	OK	 
REQUEST	39		req_quantidade_favorito	1603302538794	1603302539882	OK	 
REQUEST	56		req_listar_categoria_elasticsearch	1603302538712	1603302539884	OK	 
REQUEST	24		req_quantidade_favorito	1603302539805	1603302539888	OK	 
REQUEST	24		req_quantidade_favorito	1603302539804	1603302539888	OK	 
REQUEST	24		req_quantidade_favorito	1603302539818	1603302539889	OK	 
REQUEST	24		req_quantidade_favorito	1603302539818	1603302539889	OK	 
REQUEST	47		req_listar_categoria_elasticsearch	1603302538841	1603302539903	OK	 
REQUEST	67		req_quantidade_favorito	1603302539846	1603302539903	OK	 
REQUEST	39		req_quantidade_favorito	1603302538794	1603302539903	OK	 
REQUEST	67		req_quantidade_favorito	1603302539846	1603302539903	OK	 
REQUEST	64		req_listar_filhos_ativos	1603302539758	1603302539903	OK	 
REQUEST	67		req_quantidade_favorito	1603302539846	1603302539903	OK	 
REQUEST	67		req_quantidade_favorito	1603302539846	1603302539923	OK	 
REQUEST	56		req_listar_filhos_ativos	1603302538712	1603302539923	OK	 
REQUEST	67		req_listar_filhos_ativos	1603302539846	1603302539975	OK	 
REQUEST	67		req_quantidade_favorito	1603302539903	1603302539999	OK	 
REQUEST	67		req_quantidade_favorito	1603302539903	1603302539999	OK	 
REQUEST	67		req_quantidade_favorito	1603302539903	1603302539999	OK	 
REQUEST	67		req_quantidade_favorito	1603302539923	1603302540012	OK	 
REQUEST	56		req_listar_filhos_ativos	1603302539923	1603302540025	OK	 
REQUEST	79		req_listar_categoria_elasticsearch	1603302539505	1603302540025	OK	 
REQUEST	7		req_listar_filhos_ativos	1603302536646	1603302540025	OK	 
REQUEST	24		req_quantidade_favorito	1603302539506	1603302540025	OK	 
REQUEST	79		req_listar_filhos_ativos	1603302539505	1603302540025	OK	 
REQUEST	24		req_quantidade_favorito	1603302539506	1603302540039	OK	 
