RUN	basic.ListarAnuncios	listaranuncios	1603488767763	teste	3.0.2
REQUEST	34		request_33	1603488871156	1603488871649	OK	 
REQUEST	17		request_33	1603488871186	1603488871739	OK	 
REQUEST	9		req_quantidade_favorito	1603488863020	1603488871805	OK	 
REQUEST	16		req_login_iframe	1603488870089	1603488871856	OK	 
REQUEST	160		Autenticacao_1 Redirect 1	1603488869153	1603488871904	OK	 
REQUEST	126		req_duvidas	1603488869412	1603488871968	OK	 
REQUEST	5		request_24	1603488865107	1603488871969	OK	 
REQUEST	102		req_duvidas	1603488858385	1603488871969	OK	 
REQUEST	126		request_19	1603488869411	1603488872004	OK	 
REQUEST	16		request_18	1603488871427	1603488872004	OK	 
REQUEST	172		request_3	1603488854822	1603488872011	OK	 
REQUEST	172		request_4	1603488858382	1603488872042	OK	 
REQUEST	126		request_24	1603488869411	1603488872065	OK	 
REQUEST	126		req_auth	1603488869411	1603488872072	OK	 
REQUEST	126		Autenticacao_2	1603488869411	1603488872073	OK	 
REQUEST	69		req_listar_filhos_ativos	1603488871058	1603488872105	OK	 
REQUEST	112		req_auth	1603488848483	1603488872183	OK	 
REQUEST	108		req_listar_filhos_ativos	1603488866478	1603488872262	OK	 
REQUEST	108		req_duvidas	1603488866477	1603488872262	OK	 
REQUEST	90		request_13	1603488844590	1603488872383	OK	 
REQUEST	10		req_duvidas	1603488871385	1603488872421	OK	 
REQUEST	9		req_listar_filhos_ativos	1603488865505	1603488872431	OK	 
REQUEST	57		request_13	1603488806684	1603488872450	OK	 
REQUEST	32		req_listar_filhos_ativos	1603488858621	1603488872513	OK	 
REQUEST	42		req_listar_filhos_ativos	1603488868485	1603488872561	OK	 
REQUEST	126		request_18	1603488869411	1603488872561	OK	 
REQUEST	96		req_listar_filhos_ativos	1603488848097	1603488872601	OK	 
REQUEST	160		req_duvidas	1603488871907	1603488872741	OK	 
REQUEST	46		request_33	1603488872146	1603488872741	OK	 
REQUEST	170		req_auth	1603488858403	1603488872864	OK	 
REQUEST	160		request_18	1603488871907	1603488872911	OK	 
REQUEST	160		req_listar_filhos_ativos	1603488871907	1603488872912	OK	 
REQUEST	160		request_23	1603488871906	1603488873012	OK	 
REQUEST	12		req_listar_categoria_filho	1603488870086	1603488873087	OK	 
REQUEST	41		req_listar_filhos_ativos	1603488871446	1603488873132	OK	 
REQUEST	73		Autenticacao_2	1603488870155	1603488873394	OK	 
REQUEST	16		request_19	1603488870088	1603488873412	OK	 
REQUEST	105		request_13	1603488841499	1603488873412	OK	 
REQUEST	16		request_24	1603488870089	1603488873413	OK	 
REQUEST	38		Autenticacao_1 Redirect 1	1603488845177	1603488873452	OK	 
REQUEST	16		request_23	1603488870089	1603488873470	OK	 
REQUEST	12		req_listar_filhos_ativos	1603488870087	1603488873470	OK	 
REQUEST	12		req_listar_categoria_pai	1603488870086	1603488873471	OK	 
REQUEST	16		req_auth	1603488870089	1603488873470	OK	 
REQUEST	16		Autenticacao_2	1603488870089	1603488873471	OK	 
REQUEST	12		req_listar_categoria_elasticsearch	1603488870087	1603488873489	OK	 
REQUEST	42		request_24	1603488868484	1603488873604	OK	 
REQUEST	42		request_23	1603488868484	1603488873604	OK	 
REQUEST	48		req_duvidas	1603488870223	1603488873604	OK	 
REQUEST	42		req_auth	1603488868484	1603488873626	OK	 
REQUEST	92		req_duvidas	1603488848076	1603488873646	OK	 
REQUEST	42		Autenticacao_2	1603488868484	1603488873646	OK	 
REQUEST	26		Autenticacao_1 Redirect 1	1603488864289	1603488873647	OK	 
REQUEST	108		request_13	1603488866477	1603488874033	OK	 
REQUEST	160		request_18	1603488872911	1603488874196	OK	 
REQUEST	48		req_duvidas	1603488873604	1603488874262	OK	 
REQUEST	16		Autenticacao_2	1603488873471	1603488874263	OK	 
REQUEST	60		Autenticacao_2	1603488858413	1603488874323	OK	 
REQUEST	6		req_duvidas	1603488868252	1603488874405	OK	 
REQUEST	160		request_15	1603488871906	1603488874430	OK	 
REQUEST	16		req_listar_filhos_ativos	1603488870089	1603488874448	OK	 
REQUEST	38		request_15	1603488873454	1603488874498	OK	 
REQUEST	69		request_52	1603488874116	1603488874511	OK	 
REQUEST	160		request_24	1603488871906	1603488874535	OK	 
REQUEST	54		request_33	1603488874216	1603488874721	OK	 
REQUEST	60		Autenticacao_2	1603488874323	1603488874721	OK	 
REQUEST	60		req_login_iframe	1603488858413	1603488874840	OK	 
REQUEST	41		request_45	1603488875135	1603488875536	OK	 
REQUEST	32		request_52	1603488874506	1603488875536	OK	 
REQUEST	61		req_listar_categoria_filho	1603488870135	1603488875538	OK	 
REQUEST	61		req_listar_categoria_pai	1603488870135	1603488875538	OK	 
REQUEST	61		request_34	1603488870135	1603488875538	OK	 
REQUEST	13		Autenticacao_1 Redirect 1	1603488849329	1603488875539	OK	 
REQUEST	61		request_35	1603488870135	1603488875543	OK	 
REQUEST	93		Autenticacao_1	1603488869955	1603488875543	OK	 
REQUEST	173		req_listar_filhos_ativos	1603488852709	1603488875545	OK	 
REQUEST	149		req_auth	1603488852603	1603488875545	OK	 
REQUEST	101		req_listar_filhos_ativos	1603488848093	1603488875546	OK	 
REQUEST	109		req_listar_filhos_ativos	1603488848084	1603488875546	OK	 
REQUEST	46		request_34	1603488872742	1603488875547	OK	 
REQUEST	21		req_listar_filhos_ativos	1603488869246	1603488875547	OK	 
REQUEST	46		request_35	1603488872742	1603488875547	OK	 
REQUEST	46		req_listar_categoria_pai	1603488872743	1603488875547	OK	 
REQUEST	46		req_listar_categoria_filho	1603488872742	1603488875547	OK	 
REQUEST	53		req_login_iframe	1603488861958	1603488875547	OK	 
REQUEST	69		request_54	1603488874513	1603488875548	OK	 
REQUEST	69		request_53	1603488874513	1603488875548	OK	 
REQUEST	54		req_listar_categoria_pai	1603488874722	1603488875549	OK	 
REQUEST	14		req_listar_filhos_ativos	1603488864775	1603488875549	OK	 
REQUEST	38		request_18	1603488873455	1603488875549	OK	 
REQUEST	126		req_login_iframe	1603488869411	1603488875549	OK	 
REQUEST	54		request_35	1603488874722	1603488875550	OK	 
REQUEST	54		request_34	1603488874722	1603488875550	OK	 
REQUEST	55		request_46	1603488870280	1603488875550	OK	 
REQUEST	8		request_34	1603488871093	1603488875551	OK	 
REQUEST	107		request_13	1603488844194	1603488875551	OK	 
REQUEST	8		req_listar_categoria_filho	1603488871093	1603488875551	OK	 
REQUEST	8		req_listar_categoria_pai	1603488871093	1603488875551	OK	 
REQUEST	43		request_53	1603488870897	1603488875551	OK	 
REQUEST	8		request_35	1603488871093	1603488875551	OK	 
REQUEST	11		request_45	1603488870055	1603488875551	OK	 
REQUEST	1		req_auth	1603488870702	1603488875551	OK	 
REQUEST	17		request_34	1603488871739	1603488875551	OK	 
REQUEST	18		req_auth	1603488870466	1603488875551	OK	 
REQUEST	18		Autenticacao_2	1603488870466	1603488875551	OK	 
REQUEST	151		request_13	1603488855336	1603488875552	OK	 
REQUEST	2		req_listar_categoria_pai	1603488869235	1603488875552	OK	 
REQUEST	2		req_listar_filhos_ativos	1603488871320	1603488875552	OK	 
REQUEST	55		req_listar_filhos_ativos	1603488870281	1603488875552	OK	 
REQUEST	2		req_listar_categoria_filho	1603488869234	1603488875552	OK	 
REQUEST	43		req_listar_filhos_ativos	1603488870897	1603488875552	OK	 
REQUEST	55		req_duvidas	1603488871112	1603488875552	OK	 
REQUEST	43		req_listar_categoria_pai	1603488870897	1603488875553	OK	 
REQUEST	39		request_34	1603488871172	1603488875553	OK	 
REQUEST	17		req_listar_categoria_filho	1603488871740	1603488875553	OK	 
REQUEST	39		req_listar_categoria_filho	1603488871172	1603488875553	OK	 
REQUEST	43		req_listar_categoria_elasticsearch	1603488870897	1603488875553	OK	 
REQUEST	39		req_listar_categoria_pai	1603488871172	1603488875553	OK	 
REQUEST	39		request_35	1603488871172	1603488875553	OK	 
REQUEST	43		request_54	1603488870897	1603488875553	OK	 
REQUEST	43		req_listar_categoria_filho	1603488870897	1603488875553	OK	 
REQUEST	81		req_duvidas	1603488851142	1603488875553	OK	 
REQUEST	17		request_35	1603488871739	1603488875553	OK	 
REQUEST	17		req_listar_categoria_pai	1603488871740	1603488875553	OK	 
REQUEST	59		req_listar_filhos_ativos	1603488869919	1603488875553	OK	 
REQUEST	27		req_duvidas	1603488869314	1603488875554	OK	 
REQUEST	162		request_13	1603488858393	1603488875554	OK	 
REQUEST	59		req_duvidas	1603488869919	1603488875554	OK	 
REQUEST	34		request_34	1603488871650	1603488875554	OK	 
REQUEST	34		request_35	1603488871650	1603488875554	OK	 
REQUEST	34		req_listar_categoria_pai	1603488871650	1603488875554	OK	 
REQUEST	34		req_listar_categoria_filho	1603488871650	1603488875554	OK	 
REQUEST	129		request_13	1603488858407	1603488875555	OK	 
REQUEST	98		request_13	1603488858398	1603488875555	OK	 
REQUEST	27		req_listar_filhos_ativos	1603488869314	1603488875556	OK	 
REQUEST	66		req_login_iframe	1603488863145	1603488875557	OK	 
REQUEST	123		req_listar_filhos_ativos	1603488848084	1603488875557	OK	 
REQUEST	171		req_duvidas	1603488852310	1603488875558	OK	 
REQUEST	100		request_13	1603488840643	1603488875559	OK	 
REQUEST	52		Autenticacao_1 Redirect 1	1603488870399	1603488875560	OK	 
REQUEST	49		req_listar_filhos_ativos	1603488852070	1603488875561	OK	 
REQUEST	127		req_listar_filhos_ativos	1603488848094	1603488875566	OK	 
REQUEST	175		req_listar_filhos_ativos	1603488849479	1603488875566	OK	 
REQUEST	15		request_34	1603488870372	1603488875566	OK	 
REQUEST	15		request_35	1603488870372	1603488875567	OK	 
REQUEST	15		req_listar_categoria_filho	1603488870372	1603488875567	OK	 
REQUEST	15		req_listar_categoria_pai	1603488870372	1603488875567	OK	 
REQUEST	26		request_18	1603488873650	1603488875567	OK	 
REQUEST	95		request_13	1603488848091	1603488875569	OK	 
REQUEST	79		Autenticacao_2	1603488858382	1603488875571	OK	 
REQUEST	127		req_duvidas	1603488848094	1603488875572	OK	 
REQUEST	51		request_35	1603488870493	1603488875577	OK	 
REQUEST	51		request_34	1603488870493	1603488875577	OK	 
REQUEST	51		req_listar_categoria_filho	1603488870493	1603488875577	OK	 
REQUEST	51		req_listar_categoria_pai	1603488870493	1603488875578	OK	 
REQUEST	131		req_duvidas	1603488852037	1603488875579	OK	 
REQUEST	147		req_duvidas	1603488852166	1603488875579	OK	 
REQUEST	179		request_13	1603488860249	1603488875580	OK	 
REQUEST	131		req_auth	1603488852037	1603488875581	OK	 
REQUEST	115		req_listar_filhos_ativos	1603488851866	1603488875582	OK	 
REQUEST	26		req_duvidas	1603488873650	1603488875581	OK	 
REQUEST	26		request_15	1603488873649	1603488875585	OK	 
REQUEST	42		Autenticacao_2	1603488873646	1603488875586	OK	 
REQUEST	26		req_login_iframe	1603488873650	1603488875586	OK	 
REQUEST	38		req_listar_filhos_ativos	1603488873456	1603488875588	OK	 
REQUEST	56		Autenticacao_2	1603488858500	1603488875591	OK	 
REQUEST	36		request_33	1603488870266	1603488875592	OK	 
REQUEST	164		req_auth	1603488870617	1603488875595	OK	 
REQUEST	68		Autenticacao_2	1603488870183	1603488875595	OK	 
REQUEST	148		req_auth	1603488869409	1603488875596	OK	 
REQUEST	116		req_duvidas	1603488854591	1603488875597	OK	 
REQUEST	132		req_auth	1603488848082	1603488875598	OK	 
REQUEST	100		req_listar_filhos_ativos	1603488840644	1603488875600	OK	 
REQUEST	76		req_auth	1603488858417	1603488875608	OK	 
REQUEST	69		req_listar_filhos_ativos	1603488874514	1603488875608	OK	 
REQUEST	127		req_auth	1603488848094	1603488875609	OK	 
REQUEST	97		req_duvidas	1603488852140	1603488875748	OK	 
REQUEST	69		req_listar_categoria_elasticsearch	1603488874514	1603488875902	OK	 
REQUEST	1		Autenticacao_2	1603488870702	1603488875902	OK	 
REQUEST	38		req_duvidas	1603488873455	1603488876014	OK	 
REQUEST	41		request_46	1603488875537	1603488876014	OK	 
REQUEST	45		request_33	1603488873345	1603488876014	OK	 
REQUEST	41		request_47	1603488875537	1603488876033	OK	 
REQUEST	41		req_listar_filhos_ativos	1603488875537	1603488876033	OK	 
REQUEST	160		req_auth	1603488871907	1603488876033	OK	 
REQUEST	41		req_duvidas	1603488875537	1603488876033	OK	 
REQUEST	32		req_listar_categoria_filho	1603488875538	1603488876052	OK	 
REQUEST	32		request_53	1603488875538	1603488876052	OK	 
REQUEST	32		request_54	1603488875538	1603488876052	OK	 
REQUEST	32		req_listar_categoria_pai	1603488875538	1603488876053	OK	 
REQUEST	32		req_listar_categoria_elasticsearch	1603488875538	1603488876053	OK	 
REQUEST	32		req_listar_filhos_ativos	1603488875538	1603488876079	OK	 
REQUEST	150		Autenticacao_1	1603488874866	1603488876081	OK	 
REQUEST	40		req_listar_categoria_elasticsearch	1603488866687	1603488876107	OK	 
REQUEST	40		req_listar_filhos_ativos	1603488866687	1603488876107	OK	 
REQUEST	13		req_duvidas	1603488875542	1603488876206	OK	 
REQUEST	13		req_listar_filhos_ativos	1603488875542	1603488876206	OK	 
REQUEST	13		request_18	1603488875542	1603488876207	OK	 
REQUEST	62		request_45	1603488873256	1603488876210	OK	 
REQUEST	7		req_listar_filhos_ativos	1603488864148	1603488876209	OK	 
REQUEST	93		Autenticacao_1 Redirect 1	1603488875543	1603488876232	OK	 
REQUEST	38		request_18	1603488875549	1603488876237	OK	 
REQUEST	24		request_33	1603488871476	1603488876250	OK	 
REQUEST	11		request_46	1603488875552	1603488876251	OK	 
REQUEST	18		Autenticacao_2	1603488875552	1603488876252	OK	 
REQUEST	11		req_listar_filhos_ativos	1603488875552	1603488876252	OK	 
REQUEST	18		request_24	1603488870466	1603488876252	OK	 
REQUEST	72		request_33	1603488874816	1603488876252	OK	 
REQUEST	18		request_19	1603488870466	1603488876252	OK	 
REQUEST	11		req_duvidas	1603488875552	1603488876252	OK	 
REQUEST	33		request_33	1603488875155	1603488876252	OK	 
REQUEST	11		request_47	1603488875552	1603488876252	OK	 
REQUEST	43		req_quantidade_favorito	1603488875552	1603488876252	OK	 
REQUEST	65		request_94	1603488875395	1603488876253	OK	 
REQUEST	126		Autenticacao_2	1603488872073	1603488876256	OK	 
REQUEST	71		request_33	1603488872716	1603488876257	OK	 
REQUEST	1		request_23	1603488870701	1603488876257	OK	 
REQUEST	23		request_45	1603488871345	1603488876258	OK	 
REQUEST	55		req_duvidas	1603488875553	1603488876280	OK	 
REQUEST	1		request_24	1603488870701	1603488876301	OK	 
REQUEST	55		req_listar_filhos_ativos	1603488875552	1603488876301	OK	 
REQUEST	1		request_19	1603488870701	1603488876301	OK	 
REQUEST	18		request_23	1603488870466	1603488876301	OK	 
REQUEST	43		req_listar_filhos_ativos	1603488875552	1603488876302	OK	 
REQUEST	43		req_quantidade_favorito	1603488875553	1603488876302	OK	 
REQUEST	43		req_quantidade_favorito	1603488875553	1603488876302	OK	 
REQUEST	43		req_quantidade_favorito	1603488875553	1603488876302	OK	 
REQUEST	180		request_8	1603488873396	1603488876366	OK	 
REQUEST	4		request_33	1603488872256	1603488876367	OK	 
REQUEST	27		req_duvidas	1603488875554	1603488876397	OK	 
REQUEST	59		req_duvidas	1603488875554	1603488876410	OK	 
REQUEST	54		req_listar_categoria_filho	1603488874722	1603488876436	OK	 
REQUEST	84		Autenticacao_1	1603488875266	1603488876435	OK	 
REQUEST	3		request_33	1603488874996	1603488876438	OK	 
REQUEST	31		request_33	1603488874166	1603488876456	OK	 
REQUEST	67		request_33	1603488870655	1603488876456	OK	 
REQUEST	154		req_auth	1603488855532	1603488876457	OK	 
REQUEST	52		request_15	1603488875569	1603488876475	OK	 
REQUEST	52		req_login_iframe	1603488875570	1603488876476	OK	 
REQUEST	52		request_18	1603488875570	1603488876476	OK	 
REQUEST	52		req_listar_filhos_ativos	1603488875570	1603488876476	OK	 
REQUEST	52		req_duvidas	1603488875570	1603488876477	OK	 
REQUEST	79		Autenticacao_2	1603488875571	1603488876477	OK	 
REQUEST	80		req_listar_filhos_ativos	1603488848087	1603488876497	OK	 
REQUEST	60		req_auth	1603488858413	1603488876497	OK	 
REQUEST	156		req_listar_filhos_ativos	1603488852777	1603488876498	OK	 
REQUEST	36		request_35	1603488875593	1603488876498	OK	 
REQUEST	36		request_34	1603488875593	1603488876498	OK	 
REQUEST	36		req_listar_categoria_filho	1603488875593	1603488876498	OK	 
REQUEST	63		Autenticacao_2	1603488858416	1603488876503	OK	 
REQUEST	56		Autenticacao_2	1603488875592	1603488876504	OK	 
REQUEST	56		request_24	1603488858499	1603488876504	OK	 
REQUEST	20		request_24	1603488865190	1603488876504	OK	 
REQUEST	36		req_listar_categoria_pai	1603488875593	1603488876504	OK	 
REQUEST	20		request_19	1603488865189	1603488876505	OK	 
REQUEST	20		request_23	1603488865190	1603488876505	OK	 
REQUEST	81		req_listar_filhos_ativos	1603488851142	1603488876522	OK	 
REQUEST	56		req_auth	1603488858500	1603488876541	OK	 
REQUEST	69		req_quantidade_favorito	1603488875609	1603488876541	OK	 
REQUEST	69		req_listar_filhos_ativos	1603488875609	1603488876542	OK	 
REQUEST	174		req_duvidas	1603488865147	1603488876631	OK	 
REQUEST	76		request_24	1603488858417	1603488876631	OK	 
REQUEST	113		request_13	1603488848191	1603488876675	OK	 
REQUEST	69		req_quantidade_favorito	1603488875902	1603488876686	OK	 
REQUEST	1		Autenticacao_2	1603488875902	1603488876686	OK	 
REQUEST	45		request_34	1603488876015	1603488876704	OK	 
REQUEST	45		req_listar_categoria_filho	1603488876015	1603488876706	OK	 
REQUEST	45		request_35	1603488876015	1603488876706	OK	 
REQUEST	45		req_listar_categoria_pai	1603488876015	1603488876706	OK	 
REQUEST	19		req_listar_filhos_ativos	1603488848411	1603488876711	OK	 
REQUEST	160		request_19	1603488871906	1603488876712	OK	 
REQUEST	13		req_login_iframe	1603488875542	1603488876732	OK	 
REQUEST	174		req_listar_filhos_ativos	1603488865147	1603488876733	OK	 
REQUEST	177		req_listar_filhos_ativos	1603488860145	1603488876733	OK	 
REQUEST	94		request_8	1603488876226	1603488876735	OK	 
REQUEST	62		request_46	1603488876210	1603488876755	OK	 
REQUEST	62		request_47	1603488876210	1603488876755	OK	 
REQUEST	93		request_15	1603488876234	1603488876761	OK	 
REQUEST	72		request_34	1603488876252	1603488876770	OK	 
REQUEST	24		request_34	1603488876251	1603488876777	OK	 
REQUEST	93		req_duvidas	1603488876235	1603488876777	OK	 
REQUEST	62		req_listar_filhos_ativos	1603488876210	1603488876777	OK	 
REQUEST	65		request_96	1603488876254	1603488876785	OK	 
REQUEST	24		req_listar_categoria_pai	1603488876251	1603488876791	OK	 
REQUEST	62		req_duvidas	1603488876211	1603488876791	OK	 
REQUEST	93		req_login_iframe	1603488876235	1603488876791	OK	 
REQUEST	93		request_23	1603488876234	1603488876791	OK	 
REQUEST	93		request_19	1603488876234	1603488876792	OK	 
REQUEST	93		req_listar_filhos_ativos	1603488876235	1603488876792	OK	 
REQUEST	43		req_quantidade_favorito	1603488876253	1603488876793	OK	 
REQUEST	33		req_listar_categoria_pai	1603488876253	1603488876812	OK	 
REQUEST	65		req_nota_anuncio	1603488876255	1603488876812	OK	 
REQUEST	2		req_listar_filhos_ativos	1603488875552	1603488876812	OK	 
REQUEST	24		request_35	1603488876251	1603488876813	OK	 
REQUEST	71		request_34	1603488876257	1603488876813	OK	 
REQUEST	72		req_listar_categoria_filho	1603488876253	1603488876813	OK	 
REQUEST	65		req_listar_filhos_ativos	1603488876255	1603488876813	OK	 
REQUEST	65		request_95	1603488876254	1603488876813	OK	 
REQUEST	65		req_favoritado	1603488876255	1603488876813	OK	 
REQUEST	71		req_listar_categoria_pai	1603488876257	1603488876815	OK	 
REQUEST	119		req_duvidas	1603488849247	1603488876815	OK	 
REQUEST	93		request_18	1603488876235	1603488876816	OK	 
REQUEST	23		request_46	1603488876258	1603488876816	OK	 
REQUEST	23		request_47	1603488876258	1603488876816	OK	 
REQUEST	65		req_qntd_anuncio	1603488876255	1603488876833	OK	 
REQUEST	43		req_quantidade_favorito	1603488876302	1603488876833	OK	 
REQUEST	33		req_listar_categoria_filho	1603488876253	1603488876833	OK	 
REQUEST	24		req_listar_categoria_filho	1603488876251	1603488876833	OK	 
REQUEST	65		req_get_empresa	1603488876255	1603488876833	OK	 
REQUEST	72		req_listar_categoria_pai	1603488876253	1603488876833	OK	 
REQUEST	70		request_94	1603488876266	1603488876834	OK	 
REQUEST	59		req_listar_filhos_ativos	1603488875553	1603488876853	OK	 
REQUEST	38		req_auth	1603488873455	1603488876853	OK	 
REQUEST	167		req_listar_filhos_ativos	1603488856683	1603488876854	OK	 
REQUEST	71		req_listar_categoria_filho	1603488876257	1603488876854	OK	 
REQUEST	23		req_listar_filhos_ativos	1603488876259	1603488876876	OK	 
REQUEST	23		req_duvidas	1603488876259	1603488876877	OK	 
REQUEST	65		req_detalhar_anuncio	1603488876255	1603488876894	OK	 
REQUEST	38		Autenticacao_2	1603488873455	1603488876894	OK	 
REQUEST	43		req_quantidade_favorito	1603488876302	1603488876898	OK	 
REQUEST	11		req_duvidas	1603488876252	1603488876899	OK	 
REQUEST	11		req_listar_filhos_ativos	1603488876252	1603488876899	OK	 
REQUEST	27		req_listar_filhos_ativos	1603488875556	1603488877010	OK	 
REQUEST	71		request_35	1603488876257	1603488877015	OK	 
REQUEST	4		request_34	1603488876368	1603488877016	OK	 
REQUEST	4		req_listar_categoria_filho	1603488876368	1603488877018	OK	 
REQUEST	4		req_listar_categoria_pai	1603488876368	1603488877018	OK	 
REQUEST	3		req_listar_categoria_pai	1603488876439	1603488877065	OK	 
REQUEST	3		req_listar_categoria_filho	1603488876439	1603488877067	OK	 
REQUEST	31		req_listar_categoria_pai	1603488876457	1603488877083	OK	 
REQUEST	58		request_33	1603488876376	1603488877083	OK	 
REQUEST	3		request_35	1603488876439	1603488877083	OK	 
REQUEST	31		request_35	1603488876457	1603488877083	OK	 
REQUEST	67		request_35	1603488876457	1603488877083	OK	 
REQUEST	4		request_35	1603488876368	1603488877083	OK	 
REQUEST	67		request_34	1603488876456	1603488877083	OK	 
REQUEST	6		request_52	1603488876405	1603488877083	OK	 
REQUEST	67		req_listar_categoria_filho	1603488876457	1603488877083	OK	 
REQUEST	67		req_listar_categoria_pai	1603488876457	1603488877120	OK	 
REQUEST	31		request_34	1603488876456	1603488877120	OK	 
REQUEST	180		req_auth	1603488876366	1603488877121	OK	 
REQUEST	52		request_18	1603488876476	1603488877140	OK	 
REQUEST	55		req_listar_filhos_ativos	1603488876303	1603488877229	OK	 
REQUEST	63		Autenticacao_2	1603488876503	1603488877229	OK	 
REQUEST	32		req_listar_filhos_ativos	1603488876080	1603488877229	OK	 
REQUEST	3		request_34	1603488876439	1603488877229	OK	 
REQUEST	32		req_quantidade_favorito	1603488876053	1603488877257	OK	 
REQUEST	41		req_duvidas	1603488876034	1603488877265	OK	 
REQUEST	43		req_listar_filhos_ativos	1603488876302	1603488877438	OK	 
REQUEST	58		req_listar_categoria_pai	1603488877084	1603488877498	OK	 
REQUEST	58		req_listar_categoria_filho	1603488877083	1603488877498	OK	 
REQUEST	6		req_listar_categoria_filho	1603488877085	1603488877546	OK	 
REQUEST	58		request_35	1603488877083	1603488877546	OK	 
REQUEST	50		request_33	1603488877090	1603488877546	OK	 
REQUEST	58		request_34	1603488877083	1603488877546	OK	 
REQUEST	6		req_listar_categoria_pai	1603488877085	1603488877546	OK	 
REQUEST	6		req_listar_categoria_elasticsearch	1603488877085	1603488877546	OK	 
REQUEST	6		req_listar_filhos_ativos	1603488877085	1603488877547	OK	 
REQUEST	6		request_53	1603488877084	1603488877547	OK	 
REQUEST	6		request_54	1603488877084	1603488877547	OK	 
REQUEST	161		Autenticacao_1	1603488877016	1603488877618	OK	 
REQUEST	8		req_listar_filhos_ativos	1603488875550	1603488877618	OK	 
REQUEST	46		req_listar_filhos_ativos	1603488875545	1603488877620	OK	 
REQUEST	28		request_13	1603488804038	1603488877628	OK	 
REQUEST	70		req_listar_filhos_ativos	1603488876835	1603488877645	OK	 
REQUEST	70		req_detalhar_anuncio	1603488876835	1603488877646	OK	 
REQUEST	34		req_listar_categoria_elasticsearch	1603488871650	1603488877648	OK	 
REQUEST	69		req_listar_categoria_pai	1603488874514	1603488877652	OK	 
REQUEST	21		request_45	1603488877546	1603488877672	OK	 
REQUEST	50		request_34	1603488877546	1603488877673	OK	 
REQUEST	50		req_listar_categoria_pai	1603488877547	1603488877673	OK	 
REQUEST	50		req_listar_categoria_filho	1603488877547	1603488877673	OK	 
REQUEST	6		req_quantidade_favorito	1603488877546	1603488877677	OK	 
REQUEST	6		req_quantidade_favorito	1603488877546	1603488877677	OK	 
REQUEST	6		req_quantidade_favorito	1603488877546	1603488877677	OK	 
REQUEST	50		request_35	1603488877547	1603488877679	OK	 
REQUEST	14		request_45	1603488877556	1603488877679	OK	 
REQUEST	6		req_quantidade_favorito	1603488877547	1603488877679	OK	 
REQUEST	49		request_45	1603488877556	1603488877688	OK	 
REQUEST	6		req_listar_filhos_ativos	1603488877547	1603488877694	OK	 
REQUEST	92		req_listar_filhos_ativos	1603488848076	1603488877716	OK	 
REQUEST	33		request_34	1603488876253	1603488877737	OK	 
REQUEST	41		req_duvidas	1603488877265	1603488877815	OK	 
REQUEST	70		req_avaliacao_anuncio	1603488877645	1603488877815	OK	 
REQUEST	69		req_quantidade_favorito	1603488877652	1603488877816	OK	 
REQUEST	21		request_46	1603488877672	1603488877840	OK	 
REQUEST	21		request_47	1603488877672	1603488877840	OK	 
REQUEST	14		request_46	1603488877680	1603488877910	OK	 
REQUEST	6		req_quantidade_favorito	1603488877677	1603488877910	OK	 
REQUEST	14		request_47	1603488877680	1603488877910	OK	 
REQUEST	6		req_quantidade_favorito	1603488877679	1603488877911	OK	 
REQUEST	6		req_quantidade_favorito	1603488877677	1603488877911	OK	 
REQUEST	6		req_quantidade_favorito	1603488877678	1603488877924	OK	 
REQUEST	21		req_duvidas	1603488877672	1603488877954	OK	 
REQUEST	49		request_47	1603488877689	1603488877954	OK	 
REQUEST	49		req_listar_filhos_ativos	1603488877689	1603488877954	OK	 
REQUEST	21		req_listar_filhos_ativos	1603488877672	1603488877955	OK	 
REQUEST	49		request_46	1603488877688	1603488877955	OK	 
REQUEST	14		req_duvidas	1603488877680	1603488877955	OK	 
REQUEST	14		req_listar_filhos_ativos	1603488877680	1603488877955	OK	 
REQUEST	43		req_quantidade_favorito	1603488870897	1603488877955	OK	 
REQUEST	8		req_listar_filhos_ativos	1603488877618	1603488877973	OK	 
REQUEST	49		req_duvidas	1603488877689	1603488877973	OK	 
REQUEST	70		req_listar_filhos_ativos	1603488877646	1603488877992	OK	 
REQUEST	70		req_get_empresa	1603488876835	1603488877993	OK	 
REQUEST	46		req_listar_filhos_ativos	1603488877620	1603488877993	OK	 
REQUEST	33		request_35	1603488876253	1603488878032	OK	 
REQUEST	69		req_quantidade_favorito	1603488876542	1603488878060	OK	 
REQUEST	44		request_33	1603488877366	1603488878060	OK	 
REQUEST	32		req_listar_filhos_ativos	1603488877257	1603488878079	OK	 
REQUEST	42		request_19	1603488868484	1603488878125	OK	 
REQUEST	70		req_nota_anuncio	1603488876835	1603488878158	OK	 
REQUEST	38		request_24	1603488873455	1603488878197	OK	 
REQUEST	4		req_listar_categoria_elasticsearch	1603488876368	1603488878215	OK	 
REQUEST	3		req_listar_categoria_elasticsearch	1603488876439	1603488878216	OK	 
REQUEST	65		req_avaliacao_anuncio	1603488876813	1603488878216	OK	 
REQUEST	33		req_listar_categoria_elasticsearch	1603488876253	1603488878241	OK	 
REQUEST	31		req_listar_categoria_elasticsearch	1603488876458	1603488878241	OK	 
REQUEST	4		req_listar_filhos_ativos	1603488876368	1603488878242	OK	 
REQUEST	32		req_quantidade_favorito	1603488876079	1603488878260	OK	 
