RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1603129416590	teste script acesso mercado azul	3.0.2
USER	AcessoMercadoAzul1	1239	START	1603129790182	1603129790182
REQUEST	1009		request_36	1603129786893	1603129790220	OK	 
REQUEST	1012		request_39	1603129773156	1603129790220	OK	 
REQUEST	1154		request_12	1603129769128	1603129790220	OK	 
USER	AcessoMercadoAzul1	1012	END	1603129722092	1603129790221
REQUEST	944		request_30	1603129779122	1603129790259	OK	 
REQUEST	1128		request_21	1603129786992	1603129790260	OK	 
REQUEST	1147		request_31	1603129788962	1603129790303	OK	 
REQUEST	1090		request_31	1603129788962	1603129790303	OK	 
REQUEST	1090		request_41	1603129788962	1603129790374	OK	 
REQUEST	1147		request_41	1603129788962	1603129790374	OK	 
REQUEST	983		request_30	1603129775582	1603129790375	OK	 
REQUEST	920		request_30	1603129774362	1603129790405	OK	 
REQUEST	1108		icon?family=Material+Icons|Material+Icons+Outlined	1603129790129	1603129790428	OK	 
REQUEST	959		icon?family=Material+Icons|Material+Icons+Outlined	1603129790176	1603129790474	OK	 
REQUEST	1090		request_43	1603129788962	1603129790475	OK	 
REQUEST	1080		request_11	1603129767371	1603129790475	OK	 
REQUEST	954		icon?family=Material+Icons|Material+Icons+Outlined	1603129790175	1603129790480	OK	 
REQUEST	936		request_39	1603129762524	1603129790493	OK	 
REQUEST	1014		request_39	1603129763052	1603129790503	OK	 
REQUEST	1069		request_43	1603129786934	1603129790504	OK	 
REQUEST	1069		request_45	1603129786934	1603129790504	OK	 
USER	AcessoMercadoAzul1	1014	END	1603129722592	1603129790505
USER	AcessoMercadoAzul1	1240	START	1603129790512	1603129790512
REQUEST	835		request_39	1603129751411	1603129790513	OK	 
REQUEST	1147		request_43	1603129788962	1603129790513	OK	 
USER	AcessoMercadoAzul1	835	END	1603129668842	1603129790514
REQUEST	1090		request_34	1603129788962	1603129790563	OK	 
REQUEST	1147		request_45	1603129788963	1603129790577	OK	 
REQUEST	1090		request_45	1603129788963	1603129790578	OK	 
REQUEST	1147		request_34	1603129788962	1603129790595	OK	 
REQUEST	1147		request_47	1603129788963	1603129790596	OK	 
REQUEST	1147		request_35	1603129788962	1603129790596	OK	 
REQUEST	1090		request_47	1603129788963	1603129790596	OK	 
REQUEST	871		request_45	1603129767539	1603129790597	OK	 
REQUEST	1090		request_35	1603129788962	1603129790598	OK	 
REQUEST	1162		request_21	1603129788982	1603129790615	OK	 
REQUEST	1210		request_1	1603129788986	1603129790616	OK	 
REQUEST	1015		request_30	1603129779562	1603129790616	OK	 
REQUEST	1041		request_39	1603129781844	1603129790620	OK	 
REQUEST	1010		request_41	1603129788544	1603129790634	OK	 
REQUEST	935		request_35	1603129788178	1603129790634	OK	 
REQUEST	1180		request_0	1603129772512	1603129790634	OK	 
REQUEST	679		request_39	1603129764043	1603129790663	OK	 
REQUEST	985		request_39	1603129781850	1603129790680	OK	 
USER	AcessoMercadoAzul1	985	END	1603129713842	1603129790681
REQUEST	1010		request_35	1603129789031	1603129790681	OK	 
REQUEST	953		request_39	1603129781854	1603129790682	OK	 
REQUEST	1100		request_2	1603129786902	1603129790688	OK	 
REQUEST	1095		request_30	1603129777022	1603129790711	OK	 
REQUEST	1207		request_0	1603129780512	1603129790751	OK	 
REQUEST	1053		request_30 Redirect 1	1603129789080	1603129790779	OK	 
REQUEST	1159		request_13	1603129786892	1603129790780	OK	 
REQUEST	933		request_47	1603129788094	1603129790794	OK	 
REQUEST	1081		request_31	1603129787006	1603129790824	OK	 
REQUEST	1077		request_35	1603129789112	1603129790824	OK	 
REQUEST	1159		request_12	1603129781844	1603129790825	OK	 
REQUEST	1150		request_43	1603129789156	1603129790825	OK	 
REQUEST	1150		request_31	1603129789156	1603129790825	OK	 
REQUEST	1150		request_41	1603129789156	1603129790827	OK	 
REQUEST	1150		request_47	1603129789156	1603129790827	OK	 
USER	AcessoMercadoAzul1	1241	START	1603129790842	1603129790842
REQUEST	1150		request_45	1603129789156	1603129790851	OK	 
REQUEST	1150		request_34	1603129789156	1603129790852	OK	 
REQUEST	1125		request_21	1603129788042	1603129790852	OK	 
REQUEST	1009		request_35	1603129787781	1603129790852	OK	 
REQUEST	1092		request_21	1603129789182	1603129790870	OK	 
REQUEST	1091		request_31	1603129788120	1603129790871	OK	 
REQUEST	1091		request_47	1603129788120	1603129790872	OK	 
REQUEST	1150		request_35	1603129789156	1603129790872	OK	 
REQUEST	1109		request_47	1603129788074	1603129790872	OK	 
REQUEST	1091		request_45	1603129788120	1603129790872	OK	 
REQUEST	995		request_36	1603129761430	1603129790872	OK	 
REQUEST	872		request_43	1603129767836	1603129790872	OK	 
USER	AcessoMercadoAzul1	995	END	1603129716842	1603129790873
REQUEST	1087		request_31	1603129789229	1603129790874	OK	 
REQUEST	1087		request_47	1603129789230	1603129790889	OK	 
REQUEST	1087		request_45	1603129789230	1603129790890	OK	 
REQUEST	1109		request_45	1603129788074	1603129790912	OK	 
REQUEST	1087		request_34	1603129789229	1603129790912	OK	 
REQUEST	1156		request_21	1603129789322	1603129790912	OK	 
REQUEST	1113		request_39	1603129788178	1603129790912	OK	 
REQUEST	1153		request_21	1603129787362	1603129790912	OK	 
REQUEST	962		request_35	1603129788093	1603129790912	OK	 
REQUEST	964		request_38	1603129786892	1603129790912	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	940		request_39	1603129789324	1603129790913	OK	 
REQUEST	1201		request_1	1603129789387	1603129790927	OK	 
REQUEST	1098		request_35	1603129788094	1603129790927	OK	 
REQUEST	1087		request_35	1603129789229	1603129790927	OK	 
REQUEST	1063		request_30 Redirect 1	1603129789324	1603129790948	OK	 
REQUEST	1161		request_22	1603129786923	1603129790958	OK	 
REQUEST	1098		request_41	1603129788094	1603129790966	OK	 
REQUEST	1087		request_43	1603129789229	1603129790966	OK	 
REQUEST	1196		request_1	1603129789501	1603129790967	OK	 
REQUEST	1058		request_31	1603129789602	1603129790976	OK	 
REQUEST	1058		request_41	1603129789602	1603129790976	OK	 
REQUEST	1197		request_1	1603129789621	1603129790978	OK	 
REQUEST	968		request_45	1603129788181	1603129790981	OK	 
REQUEST	1038		request_21	1603129789492	1603129790997	OK	 
REQUEST	934		request_36	1603129768917	1603129790997	OK	 
REQUEST	1058		request_47	1603129789602	1603129790997	OK	 
REQUEST	962		request_36	1603129786913	1603129790997	OK	 
REQUEST	824		request_38	1603129751384	1603129790997	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1170		request_2	1603129772229	1603129790998	OK	 
REQUEST	1223		request_0	1603129785342	1603129790998	OK	 
USER	AcessoMercadoAzul1	824	END	1603129665592	1603129790998
REQUEST	1199		request_1	1603129788216	1603129791009	OK	 
REQUEST	1092		request_22	1603129790870	1603129791010	OK	 
REQUEST	1171		request_5	1603129776814	1603129791031	OK	 
REQUEST	1150		request_35	1603129790872	1603129791039	OK	 
REQUEST	1127		request_10	1603129759611	1603129791040	OK	 
REQUEST	1226		request_0	1603129786183	1603129791044	OK	 
REQUEST	1190		request_0	1603129775512	1603129791044	OK	 
REQUEST	1054		request_30 Redirect 1	1603129789275	1603129791044	OK	 
REQUEST	1050		request_30 Redirect 1	1603129789181	1603129791044	OK	 
REQUEST	1227		request_0	1603129786512	1603129791045	OK	 
REQUEST	1192		request_0	1603129776092	1603129791049	OK	 
REQUEST	967		request_21	1603129790932	1603129791060	OK	 
REQUEST	991		request_36	1603129781857	1603129791066	OK	 
REQUEST	1098		request_35	1603129790927	1603129791066	OK	 
USER	AcessoMercadoAzul1	991	END	1603129715843	1603129791067
REQUEST	1053		icon?family=Material+Icons|Material+Icons+Outlined	1603129790782	1603129791075	OK	 
REQUEST	1063		request_41	1603129790949	1603129791076	OK	 
REQUEST	714		request_36	1603129781861	1603129791076	OK	 
REQUEST	1171		request_2	1603129771889	1603129791076	OK	 
REQUEST	1063		request_43	1603129790949	1603129791077	OK	 
REQUEST	1152		request_30 Redirect 1	1603129788278	1603129791090	OK	 
USER	AcessoMercadoAzul1	1242	START	1603129791092	1603129791092
REQUEST	1063		request_47	1603129790950	1603129791097	OK	 
REQUEST	714		request_41	1603129781860	1603129791097	OK	 
REQUEST	1063		request_45	1603129790950	1603129791097	OK	 
REQUEST	1063		request_31	1603129790949	1603129791097	OK	 
REQUEST	1158		request_5	1603129786922	1603129791103	OK	 
REQUEST	1213		request_0	1603129782342	1603129791118	OK	 
REQUEST	1086		request_36	1603129786889	1603129791125	OK	 
REQUEST	933		request_35	1603129788094	1603129791125	OK	 
REQUEST	1087		request_35	1603129790927	1603129791129	OK	 
REQUEST	1063		request_35	1603129790950	1603129791154	OK	 
REQUEST	1145		request_35	1603129787004	1603129791154	OK	 
REQUEST	714		request_45	1603129781861	1603129791221	OK	 
REQUEST	1063		icon?family=Material+Icons|Material+Icons+Outlined	1603129790950	1603129791241	OK	 
REQUEST	1183		request_5	1603129781945	1603129791279	OK	 
REQUEST	1117		request_30 Redirect 1	1603129786960	1603129791280	OK	 
REQUEST	968		request_43	1603129788180	1603129791287	OK	 
REQUEST	1084		request_22	1603129788920	1603129791319	OK	 
REQUEST	1050		icon?family=Material+Icons|Material+Icons+Outlined	1603129791045	1603129791323	OK	 
REQUEST	1054		icon?family=Material+Icons|Material+Icons+Outlined	1603129791045	1603129791329	OK	 
USER	AcessoMercadoAzul1	1243	START	1603129791342	1603129791342
REQUEST	1034		request_39	1603129789922	1603129791367	OK	 
REQUEST	1170		request_11	1603129781845	1603129791379	OK	 
REQUEST	1183		request_11	1603129781945	1603129791379	OK	 
REQUEST	1181		request_11	1603129781916	1603129791379	OK	 
REQUEST	1074		request_21	1603129790141	1603129791379	OK	 
REQUEST	935		request_41	1603129786929	1603129791394	OK	 
REQUEST	933		request_41	1603129788094	1603129791394	OK	 
REQUEST	1223		request_1	1603129790998	1603129791394	OK	 
REQUEST	1226		request_1	1603129791044	1603129791394	OK	 
REQUEST	1038		request_22	1603129790998	1603129791395	OK	 
REQUEST	1054		request_31	1603129791045	1603129791395	OK	 
REQUEST	1190		request_1	1603129791044	1603129791396	OK	 
REQUEST	1152		icon?family=Material+Icons|Material+Icons+Outlined	1603129791092	1603129791402	OK	 
REQUEST	1050		request_31	1603129791045	1603129791418	OK	 
REQUEST	1050		request_41	1603129791045	1603129791418	OK	 
REQUEST	1081		request_39	1603129787006	1603129791418	OK	 
REQUEST	1050		request_43	1603129791045	1603129791418	OK	 
REQUEST	1050		request_45	1603129791045	1603129791418	OK	 
REQUEST	1050		request_34	1603129791045	1603129791418	OK	 
REQUEST	1054		request_41	1603129791045	1603129791423	OK	 
REQUEST	1054		request_43	1603129791045	1603129791423	OK	 
REQUEST	1054		request_47	1603129791045	1603129791423	OK	 
REQUEST	1054		request_45	1603129791045	1603129791424	OK	 
REQUEST	1192		request_1	1603129791049	1603129791435	OK	 
REQUEST	1054		request_34	1603129791045	1603129791435	OK	 
REQUEST	1089		request_21	1603129789861	1603129791435	OK	 
REQUEST	1191		request_0	1603129775842	1603129791436	OK	 
REQUEST	982		request_21	1603129789882	1603129791436	OK	 
REQUEST	1227		request_1	1603129791045	1603129791437	OK	 
REQUEST	1054		request_35	1603129791045	1603129791439	OK	 
REQUEST	1050		request_47	1603129791045	1603129791441	OK	 
REQUEST	1050		request_35	1603129791045	1603129791442	OK	 
REQUEST	1234		request_0	1603129788592	1603129791466	OK	 
REQUEST	1141		request_21	1603129791062	1603129791466	OK	 
REQUEST	1108		request_31	1603129790128	1603129791494	OK	 
REQUEST	1008		request_30	1603129782672	1603129791494	OK	 
REQUEST	934		request_38	1603129768917	1603129791494	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1180		request_1	1603129790634	1603129791494	OK	 
REQUEST	1177		request_2	1603129781892	1603129791534	OK	 
REQUEST	1053		request_31	1603129790781	1603129791554	OK	 
REQUEST	1196		request_2	1603129789501	1603129791555	OK	 
REQUEST	1159		request_2	1603129771761	1603129791578	OK	 
REQUEST	1152		request_31	1603129791091	1603129791578	OK	 
REQUEST	1117		icon?family=Material+Icons|Material+Icons+Outlined	1603129791282	1603129791590	OK	 
USER	AcessoMercadoAzul1	1244	START	1603129791592	1603129791592
REQUEST	997		request_47	1603129786916	1603129791619	OK	 
REQUEST	999		request_11	1603129752346	1603129791619	OK	 
REQUEST	1081		request_47	1603129787006	1603129791639	OK	 
REQUEST	1052		request_30	1603129790392	1603129791640	OK	 
REQUEST	1152		request_41	1603129791091	1603129791660	OK	 
REQUEST	1173		request_0	1603129770342	1603129791661	OK	 
REQUEST	1081		request_45	1603129787006	1603129791702	OK	 
REQUEST	1053		request_35	1603129790781	1603129791702	OK	 
REQUEST	1109		request_43	1603129788073	1603129791702	OK	 
REQUEST	1046		request_35	1603129786941	1603129791735	OK	 
REQUEST	1013		request_41	1603129788399	1603129791748	OK	 
REQUEST	1152		request_43	1603129791092	1603129791755	OK	 
REQUEST	954		request_47	1603129790175	1603129791768	OK	 
REQUEST	1152		request_34	1603129791092	1603129791769	OK	 
REQUEST	935		request_45	1603129786929	1603129791769	OK	 
REQUEST	1152		request_35	1603129791092	1603129791769	OK	 
REQUEST	1053		request_41	1603129790781	1603129791769	OK	 
REQUEST	1152		request_45	1603129791092	1603129791769	OK	 
REQUEST	1152		request_47	1603129791092	1603129791794	OK	 
REQUEST	1177		request_13	1603129786876	1603129791794	OK	 
REQUEST	927		request_30 Redirect 1	1603129751360	1603129791794	OK	 
REQUEST	1053		request_47	1603129790782	1603129791812	OK	 
REQUEST	940		request_38	1603129781844	1603129791820	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	939		request_30 Redirect 1	1603129788178	1603129791821	OK	 
REQUEST	1156		request_22	1603129790912	1603129791831	OK	 
USER	AcessoMercadoAzul1	1245	START	1603129791842	1603129791842
REQUEST	1213		request_1	1603129791118	1603129791851	OK	 
REQUEST	1112		request_12	1603129781845	1603129791901	OK	 
REQUEST	1063		request_34	1603129790949	1603129791926	OK	 
REQUEST	1171		request_11	1603129781845	1603129791926	OK	 
REQUEST	1163		request_12	1603129781844	1603129791991	OK	 
REQUEST	1058		request_45	1603129789602	1603129791991	OK	 
REQUEST	1091		request_41	1603129788120	1603129791991	OK	 
REQUEST	1201		request_5	1603129789387	1603129791991	OK	 
REQUEST	1177		request_5	1603129781892	1603129792027	OK	 
REQUEST	1184		request_12	1603129781844	1603129792027	OK	 
REQUEST	1174		request_13	1603129786879	1603129792048	OK	 
REQUEST	1145		request_35	1603129791154	1603129792048	OK	 
REQUEST	1174		request_11	1603129781845	1603129792048	OK	 
REQUEST	1063		request_35	1603129791154	1603129792048	OK	 
REQUEST	1163		request_13	1603129786894	1603129792070	OK	 
REQUEST	1163		request_2	1603129776877	1603129792071	OK	 
REQUEST	1068		request_13	1603129769146	1603129792071	OK	 
REQUEST	1153		request_22	1603129790912	1603129792072	OK	 
REQUEST	954		request_31	1603129790174	1603129792074	OK	 
REQUEST	927		icon?family=Material+Icons|Material+Icons+Outlined	1603129791796	1603129792093	OK	 
REQUEST	1174		request_12	1603129781845	1603129792094	OK	 
REQUEST	939		icon?family=Material+Icons|Material+Icons+Outlined	1603129791823	1603129792123	OK	 
REQUEST	1002		request_30	1603129791212	1603129792124	OK	 
REQUEST	954		request_45	1603129790175	1603129792124	OK	 
REQUEST	1127		request_21	1603129791262	1603129792124	OK	 
REQUEST	1163		request_5	1603129776877	1603129792125	OK	 
REQUEST	1128		request_22	1603129790260	1603129792145	OK	 
REQUEST	1142		request_22	1603129786956	1603129792146	OK	 
REQUEST	1144		request_13	1603129766458	1603129792146	OK	 
REQUEST	1117		request_41	1603129791281	1603129792167	OK	 
REQUEST	1117		request_45	1603129791282	1603129792167	OK	 
REQUEST	1117		request_43	1603129791282	1603129792168	OK	 
REQUEST	1117		request_47	1603129791282	1603129792168	OK	 
REQUEST	1117		request_31	1603129791281	1603129792168	OK	 
REQUEST	1117		request_34	1603129791282	1603129792168	OK	 
REQUEST	1117		request_35	1603129791282	1603129792168	OK	 
REQUEST	1177		request_10	1603129781892	1603129792177	OK	 
USER	AcessoMercadoAzul1	1246	START	1603129792183	1603129792183
REQUEST	1158		request_2	1603129786922	1603129792185	OK	 
REQUEST	1169		request_12	1603129781858	1603129792185	OK	 
REQUEST	935		request_36	1603129786929	1603129792185	OK	 
REQUEST	872		request_47	1603129767836	1603129792204	OK	 
REQUEST	1062		request_11	1603129767513	1603129792204	OK	 
REQUEST	1183		request_12	1603129781945	1603129792205	OK	 
USER	AcessoMercadoAzul1	872	END	1603129680092	1603129792206
REQUEST	1081		request_39	1603129791418	1603129792252	OK	 
REQUEST	1013		request_35	1603129789768	1603129792252	OK	 
REQUEST	968		request_36	1603129788181	1603129792276	OK	 
REQUEST	1178		request_10	1603129786978	1603129792276	OK	 
REQUEST	1178		request_12	1603129786978	1603129792276	OK	 
REQUEST	1054		request_35	1603129791439	1603129792316	OK	 
REQUEST	1046		request_36	1603129772886	1603129792316	OK	 
REQUEST	974		request_30	1603129790252	1603129792316	OK	 
REQUEST	1157		request_11	1603129781845	1603129792317	OK	 
REQUEST	989		request_30 Redirect 1	1603129786960	1603129792317	OK	 
REQUEST	1197		request_2	1603129789621	1603129792319	OK	 
REQUEST	1158		request_1	1603129786922	1603129792339	OK	 
REQUEST	1198		request_0	1603129777842	1603129792339	OK	 
REQUEST	1147		request_35	1603129790596	1603129792339	OK	 
REQUEST	968		request_34	1603129788180	1603129792339	OK	 
REQUEST	1087		request_36	1603129789229	1603129792352	OK	 
REQUEST	1190		request_5	1603129791044	1603129792352	OK	 
REQUEST	954		request_43	1603129790174	1603129792369	OK	 
REQUEST	933		request_34	1603129788094	1603129792369	OK	 
REQUEST	1118		request_10	1603129788216	1603129792380	OK	 
REQUEST	1126		request_21	1603129790452	1603129792408	OK	 
REQUEST	989		request_31	1603129792318	1603129792408	OK	 
REQUEST	1171		request_13	1603129786885	1603129792409	OK	 
REQUEST	1047		request_21	1603129789572	1603129792434	OK	 
REQUEST	989		request_41	1603129792318	1603129792435	OK	 
REQUEST	989		request_45	1603129792319	1603129792435	OK	 
REQUEST	989		request_34	1603129792318	1603129792435	OK	 
REQUEST	989		request_43	1603129792318	1603129792435	OK	 
REQUEST	1209		request_5	1603129788334	1603129792436	OK	 
REQUEST	989		request_35	1603129792318	1603129792436	OK	 
REQUEST	1230		request_0	1603129787512	1603129792440	OK	 
REQUEST	1198		request_1	1603129792339	1603129792440	OK	 
REQUEST	965		request_36	1603129770594	1603129792449	OK	 
REQUEST	936		request_36	1603129762524	1603129792449	OK	 
REQUEST	1042		request_12	1603129751404	1603129792449	OK	 
USER	AcessoMercadoAzul1	936	END	1603129699182	1603129792450
REQUEST	1111		request_30 Redirect 1	1603129788051	1603129792459	OK	 
REQUEST	1197		request_5	1603129789621	1603129792467	OK	 
REQUEST	989		request_47	1603129792319	1603129792473	OK	 
REQUEST	1106		request_21	1603129789952	1603129792484	OK	 
REQUEST	1140		request_21	1603129790572	1603129792484	OK	 
REQUEST	1211		request_0	1603129781842	1603129792484	OK	 
REQUEST	1041		request_39	1603129790620	1603129792484	OK	 
REQUEST	1178		request_5	1603129786978	1603129792484	OK	 
REQUEST	1126		request_22	1603129792408	1603129792490	OK	 
REQUEST	1096		request_22	1603129786969	1603129792490	OK	 
REQUEST	1155		request_13	1603129769165	1603129792490	OK	 
REQUEST	1216		request_0	1603129783182	1603129792497	OK	 
REQUEST	1200		request_0	1603129778512	1603129792497	OK	 
REQUEST	1058		request_34	1603129789602	1603129792506	OK	 
REQUEST	1197		request_13	1603129789621	1603129792507	OK	 
REQUEST	927		request_34	1603129791796	1603129792507	OK	 
USER	AcessoMercadoAzul1	1247	START	1603129792512	1603129792512
REQUEST	989		request_35	1603129792436	1603129792522	OK	 
REQUEST	974		request_30 Redirect 1	1603129792317	1603129792523	OK	 
REQUEST	1112		request_10	1603129776814	1603129792527	OK	 
REQUEST	1215		request_0	1603129782842	1603129792528	OK	 
REQUEST	1157		request_13	1603129786888	1603129792528	OK	 
REQUEST	1230		request_1	1603129792440	1603129792530	OK	 
REQUEST	1190		request_11	1603129791044	1603129792534	OK	 
REQUEST	1111		request_31	1603129792460	1603129792541	OK	 
REQUEST	1111		request_41	1603129792460	1603129792541	OK	 
REQUEST	1177		request_12	1603129781892	1603129792541	OK	 
REQUEST	1210		request_2	1603129788986	1603129792541	OK	 
REQUEST	1111		request_43	1603129792460	1603129792541	OK	 
REQUEST	1111		request_34	1603129792460	1603129792541	OK	 
REQUEST	1111		request_35	1603129792461	1603129792547	OK	 
REQUEST	1111		request_47	1603129792461	1603129792547	OK	 
REQUEST	1210		request_13	1603129788986	1603129792547	OK	 
REQUEST	1111		request_45	1603129792461	1603129792547	OK	 
REQUEST	1210		request_10	1603129788986	1603129792547	OK	 
REQUEST	1150		request_38	1603129789156	1603129792553	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	933		request_39	1603129788094	1603129792553	OK	 
REQUEST	1150		request_39	1603129789156	1603129792553	OK	 
REQUEST	1211		request_1	1603129792484	1603129792553	OK	 
REQUEST	1190		request_10	1603129791044	1603129792560	OK	 
REQUEST	1106		request_22	1603129792484	1603129792567	OK	 
REQUEST	1047		request_22	1603129792435	1603129792573	OK	 
REQUEST	1080		request_13	1603129767371	1603129792573	OK	 
REQUEST	1216		request_1	1603129792497	1603129792573	OK	 
REQUEST	1200		request_1	1603129792497	1603129792573	OK	 
REQUEST	990		request_30	1603129792482	1603129792573	OK	 
REQUEST	974		request_31	1603129792524	1603129792573	OK	 
REQUEST	1198		request_5	1603129792339	1603129792580	OK	 
REQUEST	974		request_41	1603129792524	1603129792580	OK	 
REQUEST	1215		request_1	1603129792528	1603129792586	OK	 
REQUEST	974		request_45	1603129792525	1603129792586	OK	 
REQUEST	974		request_34	1603129792524	1603129792593	OK	 
REQUEST	1191		request_2	1603129791436	1603129792593	OK	 
REQUEST	974		request_47	1603129792525	1603129792594	OK	 
REQUEST	1005		request_36	1603129781849	1603129792594	OK	 
REQUEST	998		request_36	1603129772330	1603129792594	OK	 
REQUEST	1246		request_0	1603129792183	1603129792594	OK	 
REQUEST	1191		request_10	1603129791436	1603129792595	OK	 
REQUEST	974		request_43	1603129792524	1603129792595	OK	 
USER	AcessoMercadoAzul1	1005	END	1603129719852	1603129792595
USER	AcessoMercadoAzul1	998	END	1603129717842	1603129792595
REQUEST	989		icon?family=Material+Icons|Material+Icons+Outlined	1603129792319	1603129792599	OK	 
REQUEST	1111		request_35	1603129792547	1603129792610	OK	 
REQUEST	1052		request_30 Redirect 1	1603129791640	1603129792610	OK	 
REQUEST	933		request_39	1603129792553	1603129792610	OK	 
REQUEST	1210		request_12	1603129788986	1603129792610	OK	 
REQUEST	1155		request_5	1603129769165	1603129792611	OK	 
REQUEST	1063		request_39	1603129790950	1603129792616	OK	 
REQUEST	974		request_35	1603129792524	1603129792628	OK	 
REQUEST	1140		request_22	1603129792484	1603129792635	OK	 
REQUEST	989		request_36	1603129792318	1603129792635	OK	 
REQUEST	1132		request_30 Redirect 1	1603129789392	1603129792642	OK	 
REQUEST	1050		request_36	1603129791045	1603129792648	OK	 
REQUEST	989		request_38	1603129792319	1603129792654	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1236		request_0	1603129789182	1603129792661	OK	 
REQUEST	1226		request_10	1603129791044	1603129792669	OK	 
REQUEST	1179		request_5	1603129788179	1603129792669	OK	 
REQUEST	989		request_39	1603129792319	1603129792669	OK	 
REQUEST	1162		request_22	1603129790615	1603129792669	OK	 
USER	AcessoMercadoAzul1	989	END	1603129715182	1603129792669
REQUEST	1010		request_36	1603129788545	1603129792672	OK	 
REQUEST	1066		request_22	1603129786970	1603129792675	OK	 
REQUEST	964		request_36	1603129786892	1603129792691	OK	 
REQUEST	1102		request_21	1603129791822	1603129792708	OK	 
REQUEST	1226		request_11	1603129791044	1603129792736	OK	 
REQUEST	1198		request_2	1603129792339	1603129792736	OK	 
REQUEST	939		request_31	1603129791822	1603129792738	OK	 
REQUEST	1111		icon?family=Material+Icons|Material+Icons+Outlined	1603129792461	1603129792758	OK	 
REQUEST	974		icon?family=Material+Icons|Material+Icons+Outlined	1603129792525	1603129792802	OK	 
REQUEST	1226		request_13	1603129791044	1603129792813	OK	 
REQUEST	1192		request_13	1603129791050	1603129792813	OK	 
REQUEST	1198		request_11	1603129792339	1603129792821	OK	 
USER	AcessoMercadoAzul1	1248	START	1603129792841	1603129792841
REQUEST	1052		icon?family=Material+Icons|Material+Icons+Outlined	1603129792613	1603129792892	OK	 
REQUEST	1132		icon?family=Material+Icons|Material+Icons+Outlined	1603129792643	1603129792919	OK	 
REQUEST	1198		request_10	1603129792339	1603129792947	OK	 
REQUEST	1191		request_12	1603129791436	1603129792947	OK	 
REQUEST	980		request_30 Redirect 1	1603129786944	1603129792947	OK	 
REQUEST	1181		request_12	1603129781916	1603129792948	OK	 
REQUEST	1052		request_31	1603129792612	1603129792993	OK	 
REQUEST	1052		request_47	1603129792613	1603129792993	OK	 
REQUEST	1198		request_13	1603129792339	1603129792993	OK	 
REQUEST	1044		request_21	1603129792602	1603129792993	OK	 
REQUEST	1230		request_2	1603129792440	1603129792994	OK	 
REQUEST	1052		request_43	1603129792612	1603129792995	OK	 
REQUEST	1052		request_45	1603129792612	1603129792995	OK	 
REQUEST	1052		request_34	1603129792612	1603129793018	OK	 
REQUEST	1198		request_12	1603129792339	1603129793018	OK	 
REQUEST	1118		request_1	1603129788215	1603129793019	OK	 
REQUEST	1010		request_38	1603129788545	1603129793024	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1010		request_39	1603129788545	1603129793025	OK	 
USER	AcessoMercadoAzul1	1010	END	1603129721512	1603129793026
REQUEST	1246		request_1	1603129792595	1603129793060	OK	 
REQUEST	1052		request_35	1603129792612	1603129793060	OK	 
REQUEST	1181		request_2	1603129781916	1603129793061	OK	 
REQUEST	974		request_35	1603129792628	1603129793062	OK	 
REQUEST	1234		request_5	1603129791467	1603129793063	OK	 
REQUEST	1132		request_31	1603129792643	1603129793123	OK	 
REQUEST	1179		request_11	1603129788179	1603129793123	OK	 
REQUEST	1132		request_41	1603129792643	1603129793123	OK	 
REQUEST	1132		request_43	1603129792643	1603129793123	OK	 
REQUEST	1216		request_5	1603129792497	1603129793123	OK	 
REQUEST	1132		request_45	1603129792643	1603129793124	OK	 
REQUEST	1132		request_47	1603129792643	1603129793124	OK	 
REQUEST	1132		request_34	1603129792643	1603129793126	OK	 
REQUEST	1132		request_35	1603129792643	1603129793126	OK	 
REQUEST	1201		request_11	1603129789387	1603129793160	OK	 
REQUEST	1108		request_35	1603129790128	1603129793160	OK	 
REQUEST	1196		request_11	1603129789502	1603129793160	OK	 
REQUEST	1185		request_13	1603129786953	1603129793160	OK	 
REQUEST	1090		request_35	1603129790598	1603129793161	OK	 
REQUEST	1173		request_1	1603129791661	1603129793179	OK	 
REQUEST	1177		request_11	1603129781892	1603129793179	OK	 
USER	AcessoMercadoAzul1	1249	START	1603129793182	1603129793182
REQUEST	1112		request_11	1603129781845	1603129793199	OK	 
REQUEST	939		request_41	1603129791822	1603129793199	OK	 
REQUEST	939		request_43	1603129791822	1603129793200	OK	 
REQUEST	1087		request_38	1603129789229	1603129793219	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1236		request_1	1603129792661	1603129793219	OK	 
REQUEST	1041		request_35	1603129781845	1603129793246	OK	 
REQUEST	934		request_39	1603129768917	1603129793246	OK	 
USER	AcessoMercadoAzul1	934	END	1603129698592	1603129793247
USER	AcessoMercadoAzul1	1041	END	1603129730842	1603129793247
